Release Artist;Release Title;Release Type;UPC;ISRC;Grid;Vendor;Country of Sale;Country Code;Delivery Type;Delivery Format;Net Units;Net Payable
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;3  ;$0,01
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;2  ;$0,01
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;2  ;$0,01
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;2  ;$0,01
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;2  ;$0,01
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;1  ;$0,00
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;2  ;$0,01
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Google Subscription;UKRAINE;UA;Stream;MOBILE - Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Google Subscription;UNITED STATES;US;Stream;MOBILE - Stream;2  ;$0,01
Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Album;3760231765013;;digital-BADLP002;iTunes;BELGIUM;BE;Download;Album—Plus (DRM-free);1  ;$4,99
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;iTunes;BELGIUM;BE;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Album;3760231765013;;digital-BADLP002;iTunes;JAPAN;JP;Download;Album—Plus (DRM-free);1  ;$5,45
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;iTunes;JAPAN;JP;Download;Song—Plus (DRM-free);1  ;$0,93
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;iTunes;JAPAN;JP;Stream;Song—Match Download—Plus (DRM-free);3  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;iTunes;JAPAN;JP;Stream;Song—Match Download—Plus (DRM-free);2  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;iTunes;UNITED STATES;US;Download;Song—Plus (DRM-free);1  ;$0,82
Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Album;3760231765013;;digital-BADLP002;iTunes;UNITED STATES;US;Download;Album—Plus (DRM-free);1  ;$6,30
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;iTunes;UNITED STATES;US;Download;Song—Plus (DRM-free);1  ;$0,82
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;iTunes;UNITED STATES;US;Download;Song—Plus (DRM-free);-1  ;-$0,82
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);2  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;iTunes;UNITED STATES;US;Stream;Song—Match Download—Plus (DRM-free);1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Juno;UNITED KINGDOM;GB;Download;wav track;1  ;$0,73
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Juno;UNITED STATES;US;Download;wav track;1  ;$1,13
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;MOD;COLOMBIA;CO;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;PLS;RUSSIAN FEDERATION;RU;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;3  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;4  ;$0,00
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;3  ;$0,00
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;5  ;$0,00
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;3  ;$0,00
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;4  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;6  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;Spotify;ARGENTINA;AR;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;7  ;$0,03
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;10  ;$0,03
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;20  ;$0,07
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;11  ;$0,04
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;11  ;$0,04
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;7  ;$0,03
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;12  ;$0,04
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;10  ;$0,03
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;12  ;$0,05
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;16  ;$0,05
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;10  ;$0,03
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;Spotify;BELGIUM;BE;Stream;Stream;15  ;$0,05
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;BULGARIA;BG;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;BULGARIA;BG;Stream;Stream;3  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;BRAZIL;BR;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;BRAZIL;BR;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;3  ;$0,01
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;2  ;$0,01
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;4  ;$0,01
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;Spotify;CANADA;CA;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Spotify;SPAIN;ES;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;SPAIN;ES;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;SPAIN;ES;Stream;Stream;3  ;$0,01
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;12  ;$0,07
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;7  ;$0,04
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;19  ;$0,12
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;7  ;$0,03
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;5  ;$0,03
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;5  ;$0,03
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;13  ;$0,07
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;5  ;$0,03
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;41  ;$0,24
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;9  ;$0,04
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;7  ;$0,03
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;Spotify;UNITED KINGDOM;GB;Stream;Stream;6  ;$0,03
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;ISRAEL;IL;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;ISRAEL;IL;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;5  ;$0,02
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;2  ;$0,01
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;2  ;$0,01
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;3  ;$0,01
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;3  ;$0,01
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;Spotify;JAPAN;JP;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;LUXEMBOURG;LU;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;LUXEMBOURG;LU;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;LUXEMBOURG;LU;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;Spotify;LUXEMBOURG;LU;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Wheel of Life;Track;3760231765013;BEHC61800005;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Go Back;Track;3760231765013;BEHC61800004;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;The Train;Track;3760231765013;BEHC61800012;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;With You;Track;3760231765013;BEHC61800006;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;3  ;$0,00
Caz Gardiner & The Badasonics;I'm Dancing Too;Track;3760231765013;BEHC61800008;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;The Hard Way;Track;3760231765013;BEHC61800010;digital-BADLP002;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;MALAYSIA;MY;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;NETHERLANDS;NL;Stream;Stream;19  ;$0,07
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;NETHERLANDS;NL;Stream;Stream;2  ;$0,01
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765013;BEHC61800003;digital-BADLP002;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Out of Time;Track;3760231765013;BEHC61800001;digital-BADLP002;Spotify;PERU;PE;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Piece of My Heart;Track;3760231765013;BEHC61800011;digital-BADLP002;Spotify;PHILIPPINES;PH;Stream;Stream;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765013;BEHC61800009;digital-BADLP002;Spotify;POLAND;PL;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Feel Like Jumping;Track;3760231765013;BEHC61800007;digital-BADLP002;Spotify;POLAND;PL;Stream;Stream;1  ;$0,00
Caz Gardiner & The Badasonics;Be Good;Track;3760231765013;BEHC61800002;digital-BADLP002;Spotify;POLAND;PL;Stream;Stream;1  ;$0,00
